                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.9362,                 4.4897,                 4.0741,                0.00151,                0.16068,                0.00107,                0.00032,                 3.8798,                 5.2785,                 3.8567,             0.00047223,             0.00047223,             0.00047223
